Date,Index Close,Return,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,csp,CRSP_SPvw,CRSP_SPvwx,Fama Mkt Excess,SMB,HML,1M TBill,Mom   ,Term spread,CPIAUCSL,defaultspread,DY,EY,DP,DE,BAB
1920-01-31,8.83,-0.010089686098654682,0.5283,0.9192,,,0.0575,0.0778,0.0493,,0.003742986,0.021164021,,,0.00135571,,,,,,,,,,,2.03,5.92,10.3,5.98,57.47389034,
1920-02-28,8.1,-0.08267270668176674,0.5267,0.9083,,0.045,0.0586,0.0794,0.0505,,0.00375,0.010362694,,,0.00611719,,,,,,,,,,,2.08,5.96,10.29,6.5,57.98744908,
1920-03-31,8.67,0.07037037037037042,0.525,0.8975,,0.0475,0.0592,0.0797,0.0509,,0.003958333,0.01025641,,,0.003186712,,,,,,,,,,,2.05,6.48,11.08,6.06,58.49582173,
1920-04-30,8.6,-0.008073817762399127,0.5233,0.8867,,0.0525,0.0604,0.0817,0.0528,,0.004375,0.030456853,,,0.003639693,,,,,,,,,,,2.13,6.04,10.23,6.08,59.01657832,
1920-05-31,8.06,-0.06279069767441847,0.5217,0.8758,,0.055,0.0625,0.0839,0.0558,,0.004583333,0.014778325,,,0.002850821,,,,,,,,,,,2.14,6.07,10.18,6.47,59.56839461,
1920-06-30,7.92,-0.017369727047146455,0.52,0.865,,0.0575,0.0638,0.0839,0.0554,,0.004791667,0.014563106999999999,,,0.0009212739999999999,,,,,,,,,,,2.01,6.45,10.73,6.57,60.11560694,
1920-07-31,7.91,-0.0012626262626261875,0.5183,0.8542,,0.0581,0.0634,0.0852,0.0557,,0.004841667,-0.004784689,,,0.0014192120000000002,,,,,,,,,,,2.18,6.54,10.79,6.55,60.67665652,
1920-08-31,7.6,-0.03919089759797734,0.5167,0.8433,,0.0583,0.063,0.0839,0.0567,,0.004858333,-0.024038462000000003,,,0.001554946,,,,,,,,,,,2.09,6.53,10.66,6.8,61.27119649,
1920-09-30,7.87,0.03552631578947385,0.515,0.8325,,0.0581,0.0622,0.0814,0.0543,,0.004841667,-0.014778325,,,0.001305639,,,,,,,,,,,1.92,6.78,10.95,6.54,61.86186186,
1920-10-31,7.88,0.0012706480304955914,0.5133,0.8217,,0.0575,0.0605,0.0799,0.0508,,0.004791667,-0.005,,,0.000940992,,,,,,,,,,,1.94,6.52,10.44,6.51,62.46805403,
1920-11-30,7.48,-0.050761421319796884,0.5117,0.8108,,0.0575,0.0608,0.0821,0.0521,,0.004791667,-0.0050251259999999996,,,0.004787872,,,,,,,,,,,2.13,6.49,10.29,6.84,63.11050814,
1920-12-31,6.81,-0.08957219251336912,0.51,0.8,,0.0588,0.0626,0.0856,0.054000000000000006,,0.0049,-0.02020202,,,0.005327738,,,,,,,,,,,2.3,6.82,10.7,7.49,63.75,
1921-01-31,7.11,0.04405286343612347,0.5058,0.7575,,0.0567,0.0614,0.085,0.0523,,0.004725,-0.020618557,,,0.001043853,,,,,,,,,,,2.36,7.43,11.12,7.11,66.77227723,
1921-02-28,7.06,-0.007032348804500765,0.5017,0.715,,0.053,0.0608,0.0842,0.0528,,0.004416667,-0.031578947,,,0.0007309339999999999,,,,,,,,,,,2.34,7.06,10.06,7.11,70.16783217,
1921-03-31,6.88,-0.025495750708215303,0.4975,0.6725,0.6362196410000001,0.0538,0.0608,0.0855,0.0527,,0.004483333,-0.005434783,,,0.002307706,,,,,,,,,,,2.47,7.05,9.53,7.23,73.97769517,
1921-04-30,6.91,0.0043604651162791885,0.4933,0.63,0.613465699,0.052000000000000005,0.0606,0.0853,0.0524,,0.004333333,-0.010928962,,,0.001656245,,,,,,,,,,,2.47,7.17,9.16,7.14,78.30158730000001,
1921-05-31,7.12,0.03039073806078152,0.4892,0.5875,0.6563180829999999,0.0516,0.0611,0.0852,0.0525,,0.0043,-0.022099447999999997,,,0.001319421,,,,,,,,,,,2.41,7.08,8.5,6.87,83.26808511,
1921-06-30,6.55,-0.0800561797752809,0.485,0.545,0.704163623,0.0499,0.0618,0.0856,0.0527,,0.004158333,-0.005649718000000001,,,0.003863826,,,,,,,,,,,2.38,6.81,7.65,7.4,88.99082569,
1921-07-31,6.53,-0.003053435114503733,0.4808,0.5025,0.704987568,0.046,0.0612,0.0848,0.0526,,0.003833333,0.005681818000000001,,,0.0017604920000000002,,,,,,,,,,,2.36,7.34,7.67,7.36,95.68159204,
1921-08-31,6.45,-0.012251148545176171,0.4767,0.46,0.7182238120000001,0.0475,0.0599,0.0851,0.0522,,0.003958333,0.0,,,0.002031115,,,,,,,,,,,2.52,7.3,7.04,7.39,103.6304348,
1921-09-30,6.61,0.024806201550387597,0.4725,0.4175,0.678109173,0.0475,0.0593,0.0834,0.0512,,0.003958333,-0.011299435,,,0.00177822,,,,,,,,,,,2.41,7.33,6.47,7.15,113.1736527,
1921-10-31,6.7,0.013615733736762392,0.4683,0.375,0.658380003,0.0421,0.0584,0.0834,0.0483,,0.0035083329999999998,0.0,,,0.001028969,,,,,,,,,,,2.5,7.08,5.67,6.99,124.88,
1921-11-30,7.06,0.05373134328358198,0.4642,0.3325,0.623544631,0.0403,0.055999999999999994,0.0788,0.0464,,0.003358333,-0.005714286,,,0.000987703,,,,,,,,,,,2.28,6.93,4.96,6.58,139.6090226,
1921-12-31,7.31,0.03541076487252126,0.46,0.29,0.5965346539999999,0.039,0.055,0.0761,0.0447,,0.00325,-0.005747126,,,0.000510636,,,,,,,,,,,2.11,6.52,4.11,6.29,158.62068969999999,
1922-01-31,7.3,-0.001367989056087482,0.4642,0.3233,0.592865929,0.039,0.0534,0.077,0.0445,,0.00325,-0.023121387,,,0.001056518,,,,,,,,,,,2.36,6.35,4.42,6.36,143.5818126,
1922-02-28,7.46,0.021917808219177992,0.4683,0.3567,0.564006553,0.0381,0.0529,0.0755,0.045,,0.003175,0.0,,,0.000619567,,,,,,,,,,,2.26,6.42,4.89,6.28,131.2867956,
1922-03-31,7.74,0.03753351206434319,0.4725,0.39,0.521055587,0.0355,0.0523,0.0745,0.0441,,0.002958333,-0.01183432,,,0.0006925,,,,,,,,,,,2.22,6.33,5.23,6.1,121.1538462,
1922-04-30,8.21,0.06072351421188649,0.4767,0.4233,0.504731861,0.0321,0.0515,0.0714,0.0428,,0.002675,0.0,,,0.001094097,,,,,,,,,,,1.99,6.16,5.47,5.81,112.6151665,
1922-05-31,8.53,0.03897685749086466,0.4808,0.4567,0.48520338799999996,0.0325,0.0513,0.0689,0.0426,,0.002708333,0.0,,,0.000803283,,,,,,,,,,,1.76,5.86,5.56,5.64,105.2769871,
1922-06-30,8.45,-0.009378663540445475,0.485,0.49,0.499300549,0.0325,0.0508,0.0697,0.0424,,0.002708333,0.0,,,0.001743565,,,,,,,,,,,1.89,5.69,5.74,5.74,98.97959184,
1922-07-31,8.51,0.007100591715976323,0.4892,0.5233,0.47810407,0.032,0.05,0.0689,0.0414,,0.002666667,0.005988024000000001,,,0.001476081,,,,,,,,,,,1.89,5.79,6.19,5.75,93.48366138,
1922-08-31,8.83,0.03760282021151595,0.4933,0.5567,0.46040881100000003,0.0313,0.0496,0.0685,0.0412,,0.002608333,-0.011904762,,,0.0009882860000000001,,,,,,,,,,,1.89,5.8,6.54,5.59,88.61146039,
1922-09-30,9.06,0.02604756511891293,0.4975,0.59,0.477759473,0.0334,0.0493,0.0675,0.0419,,0.002783333,0.0,,,0.001352261,,,,,,,,,,,1.82,5.63,6.68,5.49,84.32203390000001,
1922-10-31,9.26,0.02207505518763786,0.5017,0.6233,0.48278014799999996,0.0371,0.0497,0.0678,0.043,,0.003091667,0.006024096,,,0.0016963629999999998,,,,,,,,,,,1.81,5.54,6.88,5.42,80.49093534,
1922-11-30,8.8,-0.049676025917926414,0.5058,0.6567,0.49022715299999997,0.0366,0.0509,0.0698,0.0433,,0.00305,0.005988024000000001,,,0.002435211,,,,,,,,,,,1.89,5.46,7.09,5.75,77.02147099,
1922-12-31,8.78,-0.002272727272727426,0.51,0.69,0.472649486,0.0365,0.0508,0.0702,0.0432,,0.003041667,0.005952381,,,0.000755369,,,,,,,,,,,1.94,5.8,7.84,5.81,73.91304348,
1923-01-31,8.9,0.013667425968109548,0.5117,0.7142,0.47623935100000003,0.0366,0.0504,0.0698,0.0432,,0.00305,-0.00591716,,,0.000580406,,,,,,,,,,,1.94,5.83,8.13,5.75,71.64659759,
1923-02-28,9.28,0.04269662921348294,0.5133,0.7383,0.44658325299999996,0.0365,0.0507,0.0697,0.0433,,0.003041667,0.0,,,0.000475524,,,,,,,,,,,1.9,5.77,8.3,5.53,69.52458349999999,
1923-03-31,9.43,0.0161637931034484,0.515,0.7625,0.50209205,0.0412,0.0513,0.0709,0.0438,,0.003433333,0.0,,,0.0005610000000000001,,,,,,,,,,,1.96,5.55,8.22,5.46,67.54098361,
1923-04-30,9.1,-0.03499469777306474,0.5167,0.7867,0.5244968489999999,0.0413,0.0522,0.0717,0.0439,,0.0034416670000000003,0.005952381,,,0.000977805,,,,,,,,,,,1.95,5.48,8.34,5.68,65.67942036,
1923-05-31,8.67,-0.047252747252747196,0.5183,0.8108,0.529067979,0.0395,0.0516,0.0717,0.0437,,0.0032916670000000003,0.0,,,0.0027567959999999997,,,,,,,,,,,2.01,5.7,8.91,5.98,63.92451899,
1923-06-30,8.34,-0.03806228373702425,0.52,0.835,0.583710407,0.0384,0.0515,0.0721,0.0434,,0.0032,0.00591716,,,0.002968947,,,,,,,,,,,2.06,6.0,9.63,6.24,62.2754491,
1923-07-31,8.06,-0.033573141486810454,0.5217,0.8592,0.593717639,0.0391,0.0514,0.0734,0.0434,,0.003258333,0.011764706000000002,,,0.002372374,,,,,,,,,,,2.2,6.26,10.3,6.47,60.71927374,
1923-08-31,8.1,0.004962779156327368,0.5233,0.8833,0.552107854,0.0386,0.0508,0.0738,0.0435,,0.0032166670000000003,-0.0058139540000000005,,,0.000970882,,,,,,,,,,,2.3,6.49,10.96,6.46,59.24374505,
1923-09-30,8.15,0.006172839506172867,0.525,0.9075,0.586563601,0.0401,0.0512,0.0738,0.0436,,0.003341667,0.005847953,,,0.00122064,,,,,,,,,,,2.26,6.48,11.2,6.44,57.85123967,
1923-10-31,8.03,-0.014723926380368235,0.5267,0.9317,0.58285327,0.0422,0.0511,0.0746,0.044000000000000004,,0.0035166670000000002,0.0058139540000000005,,,0.001633435,,,,,,,,,,,2.35,6.46,11.43,6.56,56.53107223,
1923-11-30,8.27,0.029887920298879322,0.5283,0.9558,0.558804419,0.0394,0.0509,0.07400000000000001,0.0437,,0.003283333,0.0,,,0.000598434,,,,,,,,,,,2.31,6.58,11.9,6.39,55.27306968,
1923-12-31,8.55,0.0338573155985491,0.53,0.98,0.540201005,0.0388,0.0509,0.0738,0.0435,,0.0032333329999999997,0.0,,,0.000580665,,,,,,,,,,,2.29,6.41,11.85,6.2,54.08163265,
1924-01-31,8.83,0.03274853801169586,0.5317,0.9758,0.51261673,0.0376,0.0509,0.0724,0.043,,0.003133333,0.0,,,0.000747512,,,,,,,,,,,2.15,6.22,11.41,6.02,54.48862472,
1924-02-28,8.87,0.0045300113250281715,0.5333,0.9717,0.530754989,0.0354,0.0509,0.0714,0.0428,,0.00295,-0.005780347,,,0.001519486,,,,,,,,,,,2.05,6.04,11.0,6.01,54.8831944,
1924-03-31,8.7,-0.01916572717023679,0.535,0.9675,0.594559725,0.0357,0.051,0.0708,0.0428,,0.002975,-0.0058139540000000005,,,0.000775929,,,,,,,,,,,1.98,6.03,10.91,6.15,55.29715762,
1924-04-30,8.5,-0.02298850574712641,0.5367,0.9633,0.6101732320000001,0.0338,0.0508,0.0703,0.0423,,0.002816667,-0.005847953,,,0.001094775,,,,,,,,,,,1.95,6.17,11.07,6.31,55.71473061,
1924-05-31,8.47,-0.003529411764705781,0.5383,0.9592,0.61512792,0.0229,0.0504,0.0697,0.0415,,0.001908333,0.0,,,0.00073527,,,,,,,,,,,1.93,6.33,11.28,6.36,56.11968307,
1924-06-30,8.63,0.018890200708382432,0.54,0.955,0.57383003,0.0244,0.0499,0.0682,0.0398,,0.002033333,0.0,,,0.000764676,,,,,,,,,,,1.83,6.38,11.28,6.26,56.54450262,
1924-07-31,9.03,0.04634994206257215,0.5417,0.9508,0.541413746,0.0192,0.0495,0.0667,0.0394,,0.0016,0.005882353000000001,,,0.000377282,,,,,,,,,,,1.72,6.28,11.02,6.0,56.97307531,
1924-08-31,9.34,0.034330011074197087,0.5433,0.9467,0.53101594,0.019,0.0495,0.0669,0.0391,,0.001583333,-0.005847953,,,0.000693724,,,,,,,,,,,1.74,6.02,10.48,5.82,57.38882434,
1924-09-30,9.25,-0.009635974304068484,0.545,0.9425,0.536060489,0.0214,0.0495,0.0673,0.0392,,0.0017833329999999998,0.005882353000000001,,,0.000869972,,,,,,,,,,,1.78,5.84,10.09,5.89,57.82493369,
1924-10-31,9.13,-0.01297297297297284,0.5467,0.9383,0.531424178,0.0241,0.0492,0.0662,0.0387,,0.0020083329999999997,0.005847953,,,0.001126158,,,,,,,,,,,1.7,5.91,10.14,5.99,58.26494725,
1924-11-30,9.64,0.0558598028477546,0.5483,0.9342,0.497749775,0.0258,0.0494,0.0654,0.039,,0.00215,0.0,,,0.000951055,,,,,,,,,,,1.6,6.01,10.23,5.69,58.69192892,
1924-12-31,10.16,0.053941908713692976,0.55,0.93,0.45888308,0.0257,0.0495,0.0646,0.0396,,0.0021416670000000003,0.0058139540000000005,,,0.0010657239999999999,,,,,,,,,,,1.51,5.71,9.65,5.41,59.13978495,
1925-01-31,10.58,0.04133858267716528,0.5542,0.9567,0.447809539,0.0261,0.0495,0.0644,0.0396,,0.002175,0.0,,,0.001054162,,,,,,,,,,,1.49,5.45,9.42,5.24,57.92829518,
1925-02-28,10.67,0.008506616257088817,0.5583,0.9833,0.452388744,0.0262,0.0495,0.0636,0.0395,,0.002183333,-0.005780347,,,0.0010555410000000001,,,,,,,,,,,1.41,5.28,9.29,5.23,56.77819587,
1925-03-31,10.39,-0.026241799437675684,0.5625,1.01,0.52248394,0.0278,0.0491,0.0636,0.0396,,0.002316667,0.0058139540000000005,,,0.002953295,,,,,,,,,,,1.45,5.27,9.47,5.41,55.69306931,
1925-04-30,10.28,-0.010587102983638186,0.5667,1.037,0.5082909760000001,0.0278,0.0487,0.0641,0.0393,,0.002316667,-0.005780347,,,0.000746206,,,,,,,,,,,1.54,5.45,9.98,5.51,54.64802314,
1925-05-31,10.61,0.032101167315175205,0.5708,1.063,0.469411312,0.0273,0.0483,0.063,0.0387,,0.002275,0.0058139540000000005,,,0.000520323,,,,,,,,,,,1.47,5.55,10.34,5.38,53.69708373,
1925-06-30,10.8,0.017907634307257503,0.575,1.09,0.46561331200000006,0.0286,0.0483,0.0618,0.0379,,0.002383333,0.011560694,,,0.000841607,,,,,,,,,,,1.35,5.42,10.27,5.32,52.75229358,
1925-07-31,11.1,0.02777777777777768,0.5792,1.117,0.45587026399999997,0.0306,0.0487,0.062,0.0379,,0.00255,0.011428571,,,0.00037749,,,,,,,,,,,1.33,5.36,10.34,5.22,51.85317816,
1925-08-31,11.25,0.013513513513513598,0.5833,1.143,0.432072532,0.0301,0.049,0.0624,0.0385,,0.0025083329999999997,0.0,,,0.000543903,,,,,,,,,,,1.34,5.25,10.3,5.18,51.03237095,
1925-09-30,11.51,0.023111111111111082,0.5875,1.17,0.42520563200000006,0.0317,0.0487,0.062,0.0385,,0.0026416670000000003,0.0,,,0.001456289,,,,,,,,,,,1.33,5.22,10.4,5.1,50.21367521,
1925-10-31,11.89,0.0330147697654215,0.5917,1.197,0.391904915,0.0353,0.0485,0.0617,0.0382,,0.0029416670000000002,0.0,,,0.0007475310000000001,,,,,,,,,,,1.32,5.14,10.4,4.98,49.43191312,
1925-11-30,12.26,0.03111858704793935,0.5958,1.2229999999999999,0.403759598,0.0365,0.0484,0.0617,0.0379,,0.003041667,0.016949153,,,0.002719478,,,,,,,,,,,1.33,5.01,10.29,4.86,48.71627146,
1925-12-31,12.46,0.016313213703099683,0.6,1.25,0.389378271,0.0351,0.0485,0.0615,0.038,,0.002925,-0.005555556,,,0.000512682,,,,,,,,,,,1.3,4.89,10.2,4.82,48.0,
1926-01-31,12.74,0.022471910112359605,0.6075,1.249,0.387670798,0.0349,0.0482,0.0609,0.0374,,0.002908333,0.0,0.0138,0.0072,0.000857428,,-0.0017829999999999999,-0.00398,,,,,,,,1.27,4.88,10.02,4.8,48.63891113,
1926-02-28,12.18,-0.04395604395604402,0.615,1.248,0.394362555,0.0318,0.0477,0.0602,0.0372,,0.00265,0.0,0.0063,0.0045,0.001098596,,-0.033296,-0.037876,,,,,,,,1.25,4.86,9.87,4.85,49.27884615,
1926-03-31,11.46,-0.059113300492610765,0.6225,1.248,0.494090844,0.0314,0.0479,0.0605,0.0371,,0.002616667,-0.005586592,0.0041,0.0084,0.0060156,,-0.057708,-0.06200700000000001,,,,,,,,1.26,4.91,9.85,5.27,49.87980769,
1926-04-30,11.72,0.022687609075043635,0.63,1.247,0.482916986,0.0308,0.0474,0.0598,0.0368,,0.002566667,0.005617978,0.0076,0.0097,0.001465915,,0.038522,0.034856,,,,,,,,1.24,5.33,10.56,5.49,50.521251,
1926-05-31,11.81,0.007679180887371961,0.6375,1.246,0.48385972299999996,0.0317,0.0471,0.0586,0.0369,,0.0026416670000000003,-0.005586592,0.0014,0.0044,0.000690357,,0.013623,0.00907,,,,,,,,1.15,5.55,10.85,5.51,51.16372392,
1926-06-30,12.32,0.04318374259102464,0.645,1.245,0.453476215,0.0293,0.0472,0.057999999999999996,0.0368,,0.0024416670000000002,-0.005617978,0.0038,0.0004,0.000601689,,0.056427,0.050196,,,,,,,,1.08,5.58,10.77,5.33,51.80722892,
1926-07-31,12.88,0.045454545454545414,0.6525,1.244,0.43326258,0.0311,0.0471,0.0579,0.037000000000000005,,0.002591667,-0.011299435,0.0004,0.0057,0.000642888,,0.040402999999999994,0.038168,0.0296,-0.023,-0.0287,0.0022,,,,1.08,5.39,10.27,5.17,52.45176849,
1926-08-31,13.1,0.017080745341614856,0.66,1.2429999999999999,0.42705064299999995,0.0327,0.0472,0.0581,0.0373,,0.002725,-0.005714286,0.0,0.0044,0.001208628,,0.029822,0.025747000000000003,0.0264,-0.013999999999999999,0.0419,0.0025,,,,1.09,5.23,9.85,5.03,53.09734513,
1926-09-30,13.4,0.022900763358778775,0.6675,1.242,0.43871294,0.0342,0.0472,0.0579,0.0372,,0.00285,0.005747126,0.0038,0.0057,0.000740769,,0.01342,0.009122,0.0036,-0.0132,0.0001,0.0023,,,,1.07,5.09,9.47,5.01,53.74396135,
1926-10-31,12.98,-0.0313432835820896,0.675,1.242,0.460334306,0.0358,0.0471,0.0581,0.0367,,0.002983333,0.005714286,0.0102,0.0097,0.002161148,,-0.030172000000000004,-0.032434,-0.0324,0.0004,0.0051,0.0032,,,,1.1,5.07,9.32,5.18,54.34782609,
1926-11-30,13.27,0.02234206471494593,0.6825,1.2409999999999999,0.443308847,0.0335,0.0468,0.0577,0.0358,,0.0027916670000000003,0.005681818000000001,0.016,0.0057,0.000538589,,0.026937,0.019367,0.0253,-0.002,-0.0035,0.0031,,,,1.09,5.24,9.53,5.17,54.99597099,
1926-12-31,13.49,0.016578749058025588,0.69,1.24,0.44147582700000004,0.0307,0.0468,0.0568,0.0354,0.05088521,0.002558333,0.0,0.0078,0.0056,0.00046461800000000003,,0.026047000000000004,0.020321000000000002,0.0262,-0.0004,-0.0002,0.0028,,,,1.0,5.23,9.4,5.11,55.64516129,
1927-01-31,13.21,-0.02075611564121571,0.6967,1.229,0.443705645,0.0323,0.0466,0.0561,0.0351,0.050832762999999996,0.002691667,-0.011299435,0.0075,0.0056,0.000469895,,-0.0029100000000000003,-0.005579,-0.0006,-0.0056,0.0483,0.0025,0.44,,,0.95,5.16,9.11,5.2,56.68836452,
1927-02-28,13.84,0.04769114307342903,0.7033,1.218,0.428500864,0.0329,0.0467,0.0559,0.0347,0.051680967,0.002741667,-0.005714286,0.0088,0.0069,0.00028733400000000004,,0.045522,0.040566000000000005,0.0418,-0.001,0.0317,0.0026,-2.01,,,0.92,5.25,9.09,5.15,57.74220033,
1927-03-31,13.93,0.006502890173410325,0.71,1.208,0.469765117,0.032,0.0462,0.0554,0.0331,0.046369916,0.002666667,-0.005747126,0.0253,0.0083,0.000924193,,0.007324,0.0026100000000000003,0.0013,-0.016,-0.0267,0.003,3.59,,,0.92,5.2,8.84,5.12,58.77483444,
1927-04-30,14.17,0.017229002153625217,0.7167,1.197,0.45675413,0.0339,0.0458,0.0548,0.0333,0.050517902,0.002825,0.0,-0.0005,0.0055,0.0006025890000000001,,0.013021000000000001,0.010907,0.0046,0.0043,0.006,0.0025,4.19,,,0.9,5.17,8.63,5.04,59.87468672,
1927-05-31,14.91,0.05222300635144683,0.7233,1.186,0.434782609,0.0333,0.0457,0.055,0.0327,0.055279033,0.002775,0.005780347,0.0109,-0.0011,0.00039173400000000003,,0.062353,0.057096,0.0544,0.0141,0.0493,0.003,3.01,,,0.93,5.09,8.35,4.92,60.98650927,
1927-06-30,14.77,-0.009389671361502372,0.73,1.175,0.452385249,0.0307,0.0458,0.0555,0.0334,0.058825637,0.002558333,0.011494253000000001,-0.0069,0.0043,0.000824577,,-0.02037,-0.025705000000000002,-0.0234,0.0047,-0.0153,0.0026,0.51,,,0.97,4.97,7.99,4.9,62.12765957,
1927-07-31,15.73,0.06499661475964791,0.7367,1.1640000000000001,0.41455347299999995,0.0296,0.046,0.0555,0.0333,0.059754179000000004,0.002466667,-0.017045455,0.005,0.0003,0.00042578,,0.08445,0.081687,0.0726,-0.0323,-0.0116,0.003,4.32,,,0.95,4.95,7.82,4.84,63.29037801,
1927-08-31,16.43,0.04450095359186257,0.7433,1.153,0.396227409,0.027000000000000003,0.0456,0.0548,0.0329,0.054525927,0.00225,-0.005780347,0.0076,0.0083,0.001276414,,0.033319999999999995,0.028624,0.0197,-0.0072,-0.0369,0.0028,1.12,,,0.92,4.88,7.58,4.64,64.46660885,
1927-09-30,17.14,0.04321363359707853,0.75,1.143,0.380586062,0.0268,0.0454,0.0542,0.033,0.094616789,0.0022333329999999997,0.0058139540000000005,0.0018,0.0149,0.00112335,,0.053015999999999994,0.049095,0.0476,-0.0357,-0.0071,0.0021,1.93,,,0.88,4.68,7.13,4.43,65.6167979,
1927-10-31,16.23,-0.053092182030338386,0.7567,1.1320000000000001,0.413800693,0.0308,0.0451,0.0538,0.0325,0.09437072699999999,0.002566667,0.005780347,0.0099,0.0055,0.001559338,,-0.046804000000000005,-0.048960000000000004,-0.0431,0.0213,-0.0433,0.0025,-1.11,,,0.87,4.47,6.68,4.54,66.84628975,
1927-11-30,17.33,0.06777572396796039,0.7633,1.121,0.37939559100000003,0.0304,0.0449,0.0535,0.032,0.082270951,0.002533333,-0.005747126,0.0097,0.0068,0.0009296589999999999,,0.070546,0.06427000000000001,0.0658,0.0276,-0.0031,0.0021,-0.68,,,0.86,4.58,6.72,4.47,68.09099019,
1927-12-31,17.66,0.019042123485285778,0.77,1.11,0.37468859,0.0317,0.0446,0.0532,0.0316,0.07647475200000001,0.0026416670000000003,0.0,0.0072,0.0068,0.000604204,,0.019295,0.014403000000000001,0.0209,0.0093,-0.0106,0.0022,3.19,,,0.86,4.51,6.51,4.41,69.36936937,
1928-01-31,17.57,-0.005096262740656887,0.7767,1.133,0.378669621,0.0331,0.0446,0.0535,0.0321,0.062605155,0.002758333,0.0,-0.0036,0.0027,0.000860526,,-0.007181999999999999,-0.0092,-0.0068,0.0425,-0.0072,0.0025,-0.6,,,0.89,4.45,6.49,4.43,68.55251545,
1928-02-28,17.26,-0.01764371087080241,0.7833,1.155,0.38607659899999996,0.0333,0.0446,0.0533,0.0318,0.055172634000000005,0.002775,-0.011560694,0.0061,0.0068,0.000691124,,-0.012549,-0.016679,-0.017,-0.0203,-0.0069,0.0033,-1.02,,,0.87,4.47,6.59,4.52,67.81818182,
1928-03-31,19.13,0.10834298957126287,0.79,1.177,0.36325483799999997,0.0327,0.0446,0.0532,0.0317,0.054363937,0.002725,0.0,0.0045,0.0041,0.001381008,,0.105752,0.10165199999999999,0.0881,-0.0026,-0.012,0.0029,4.87,,,0.86,4.56,6.8,4.33,67.11979609,
1928-04-30,19.75,0.03240982749607957,0.7967,1.2,0.368095261,0.0362,0.0446,0.0533,0.0319,0.04937206400000001,0.0030166670000000002,0.0,-0.0004,0.0014,0.00148796,,0.034725,0.032715,0.0423,0.0382,0.0367,0.0022,-5.65,,,0.87,4.37,6.58,4.11,66.39166667,
1928-05-31,20.0,0.012658227848101333,0.8033,1.222,0.354396979,0.039,0.0449,0.0542,0.0327,0.047187375999999996,0.00325,0.005847953,-0.0077,-0.0078,0.001898859,,0.012325,0.007422,0.0152,0.0298,-0.0346,0.0032,2.85,,,0.93,4.14,6.3,4.02,65.73649755,
1928-06-30,19.19,-0.04049999999999998,0.81,1.245,0.370299948,0.0392,0.0457,0.0555,0.0326,0.050298789,0.003266667,-0.0058139540000000005,0.0041,-0.0024,0.0036454770000000003,,-0.03433,-0.038725,-0.0485,-0.035,-0.0006,0.0031,2.05,,,0.98,4.05,6.23,4.26,65.06024096,
1928-07-31,19.43,0.012506513809275477,0.8167,1.268,0.36064814799999995,0.0412,0.0461,0.0558,0.0344,0.05938033,0.003433333,0.0,-0.0217,-0.001,0.00167498,,0.010117000000000001,0.008278,0.0062,-0.0135,-0.0047,0.0032,2.75,,,0.97,4.29,6.67,4.26,64.40851735,
1928-08-31,20.87,0.07411219763252719,0.8233,1.29,0.324029783,0.0436,0.0464,0.0561,0.0341,0.057398906,0.003633333,0.0,0.0076,0.0083,0.001229317,,0.07023,0.065514,0.0668,-0.0207,-0.0211,0.0032,3.62,,,0.97,4.3,6.73,4.16,63.82170543,
1928-09-30,21.37,0.02395783421178721,0.83,1.3119999999999998,0.32816581,0.0457,0.0461,0.0559,0.0346,0.027980057000000003,0.0038083329999999997,0.011695906,-0.0041,0.003,0.000650464,,0.022409000000000002,0.019937,0.0288,0.0218,0.0076,0.0027,3.62,,,0.98,4.2,6.63,3.92,63.26219512,
1928-10-31,21.68,0.014506317267196867,0.8367,1.335,0.308930838,0.047,0.0461,0.0558,0.0336,0.034019372,0.003916667,-0.005780347,0.0158,0.0083,0.0006788460000000001,,0.013838999999999999,0.012055,0.0133,0.0227,-0.0226,0.0041,5.05,,,0.97,3.95,6.31,3.87,62.6741573,
1928-11-30,24.28,0.11992619926199266,0.8433,1.357,0.265525939,0.0426,0.0458,0.0555,0.0338,0.03837201,0.00355,0.0,0.0003,-0.0036,0.0015232960000000002,,0.122975,0.116704,0.1181,-0.0181,0.027999999999999997,0.0038,1.93,,,0.97,3.9,6.28,3.66,62.14443626,
1928-12-31,24.35,0.002883031301482708,0.85,1.38,0.259666667,0.0426,0.0461,0.055999999999999994,0.034,0.063068738,0.00355,-0.0058139540000000005,0.0004,0.0084,0.00407747,,0.006232,0.002888,0.0036,-0.0085,-0.006,0.0006,1.71,,,0.99,3.69,5.98,3.67,61.5942029,
1929-01-31,25.74,0.05708418891170419,0.86,1.399,0.245346603,0.0466,0.0462,0.0563,0.0349,0.07844865599999999,0.003883333,0.0,-0.009000000000000001,0.0043,0.001700823,,0.055473,0.053891999999999995,0.0466,-0.0354,-0.0121,0.0034,2.47,,,1.01,3.71,6.04,3.46,61.47248034,
1929-02-28,25.59,-0.005827505827505797,0.87,1.4180000000000001,0.2454239,0.0439,0.0466,0.0566,0.0363,0.071783137,0.0036583329999999997,0.0,-0.0157,0.003,0.002670117,,-0.004874,-0.008075,-0.0034,-0.0039,0.0168,0.0036,3.09,,,1.0,3.5,5.7,3.48,61.35401975,
